authors,count,percent
"Michel Leclère, Marie-Laure Mugnier, Guillaume Pérution-Kihli",1,0.19607843137254902
"David Spies, Jia-Huai You, Ryan Hayward",1,0.19607843137254902
"Bart Bogaerts, Joost Vennekens, Marc Denecker",1,0.19607843137254902
"R. S. Bird, O. de Moor",1,0.19607843137254902
"Marcos Cramer, Samuele Pollaci, Bart Bogaerts",1,0.19607843137254902
Haodi Zhang,1,0.19607843137254902
Omar El-Khatib,1,0.19607843137254902
Zhun Yang,1,0.19607843137254902
"Alessandro Artale, Luca Geatti, Nicola Gigante, Andrea Mazzullo, Angelo Montanari",1,0.19607843137254902
Emiliano Lorini,1,0.19607843137254902
"Domenico Cantone, Eugenio Omodeo, Alberto Policriti",1,0.19607843137254902
Alejandra Casas Niño de Rivera,1,0.19607843137254902
Nicolas Rühling,1,0.19607843137254902
Rohit Dhormare,1,0.19607843137254902
Damiano Azzolini,1,0.19607843137254902
Richard Comploi-Taupe,1,0.19607843137254902
"Simon Coumes, Pierre-Henri Paris, François Schwarzentruber, Fabian Suchanek",1,0.19607843137254902
"Lukas Chrpa, Erez Karpas",1,0.19607843137254902
"Anti Alman, Fabrizio Maria Maggi, Marco Montali, Rafael Peñaloza",1,0.19607843137254902
"Shuwen Liu, Bernardo Cuenca Grau, Ian Horrocks, Egor V. Kostylev",1,0.19607843137254902
"Veneta Tabakova-Komsalova, Ivan Stoyanov, George Cholakov, Magdalena Maglizhanova",1,0.19607843137254902
"Stefan Borgwardt, Duy Nhu, Gabriele Röger",1,0.19607843137254902
Rafael Kiesel,1,0.19607843137254902
"Adam Gould, Guilherme Paulino-Passos, Seema Dadhania, Matthew Williams, Francesca Toni",1,0.19607843137254902
"Dominik Drexler, Simon Ståhlberg, Blai Bonet, Hector Geffner",1,0.19607843137254902
"Antonio Rago, Maria Vanina Martinez",1,0.19607843137254902
"Meghyn Bienvenu, Camille Bourgaux",1,0.19607843137254902
"Ridhwan Dewoprabowo, Ari Saptawijaya",1,0.19607843137254902
"Akihiro Takemura, Masayuki Otani, Katsumi Inoue",1,0.19607843137254902
Włodzimierz Drabent,1,0.19607843137254902
Marcello Balduccini,1,0.19607843137254902
"Roman Bartak, Neng-Fa Zhou, Roni Stern, Eli Boyarski, Pavel Surynek",1,0.19607843137254902
"Simon Marynissen, Bart Bogaerts",1,0.19607843137254902
"Thomas Bolander, Alessandro Burigana, Marco Montali",1,0.19607843137254902
"LUIGI BELLOMARINI, ELEONORA LAURENZA, EMANUEL SALLINGER, EVGENY SHERKHONOV",1,0.19607843137254902
"Alex Ivliev, Stefan Ellmauthaler, Lukas Gerlach, Maximilian Marx, Matthias Meißner, Simon Meusel, Markus Krötzsch",1,0.19607843137254902
", Zhaoyang Jacopo Hu, Longrui Chen, , Yanpei Huang, , Etienne Burdet, , Ferdinando Rodriguez Y Baena, ",1,0.19607843137254902
Thomas Prokosch,1,0.19607843137254902
Sarat Chandra Varanasi,1,0.19607843137254902
"Mateusz Ślażyński, Salvador Abreu, Grzegorz J. Nalepa",1,0.19607843137254902
"Lars Bengel, Julian Sander, Matthias Thimm",1,0.19607843137254902
"Ringo Baumann, Anne-Marie Heine",1,0.19607843137254902
"Katherine Wu, Yanhong A. Liu",1,0.19607843137254902
"Đorđe Marković, Marc Denecker",1,0.19607843137254902
"Kenneth Skiba, Matthias Thimm",1,0.19607843137254902
"Abeer Dyoub, Stefania Costantini, Ivan Letteri, Francesca A. Lisi",1,0.19607843137254902
"Raven Beutner, Bernd Finkbeiner",1,0.19607843137254902
"Jeroen Bollen, Jan Van den Bussche, Stijn Vansummeren, Jonni Virtema",1,0.19607843137254902
David Poole,1,0.19607843137254902
Justin Brody,1,0.19607843137254902
"SIMONE CARUSO, CARMINE DODARO, MARCO MARATEA, MARCO MOCHI, FRANCESCO RICCIO",1,0.19607843137254902
"Antonio Rago, Stylianos Loukas Vasileiou, Son Tran, Francesca Toni, William Yeoh",1,0.19607843137254902
"Taisuke Sato, Chiaki Sakama, Katsumi Inoue",1,0.19607843137254902
"Iosif Apostolakis, Zeynep G. Saribatur, Johannes P. Wallner",1,0.19607843137254902
"Rajab Aghamov, Christel Baier, Toghrul Karimov, Rupak Majumdar, Joël Ouaknine, Jakob Piribauer, Timm Spork",1,0.19607843137254902
Amogh Khaparde,1,0.19607843137254902
"Yichi Xu, Daniel J. Dougherty, Rose Bohrer",1,0.19607843137254902
Leila Amgoud,1,0.19607843137254902
"Luca Geatti, Alessandro Gianola, Nicola Gigante",1,0.19607843137254902
Christian Eichhorn,1,0.19607843137254902
"Abhiramon Rajasekharan, Yankai Zeng, Parth Padalkar, Gopal Gupta",1,0.19607843137254902
"Mingyue Liu, Ryo Ueda, Zhen Wan, Katsumi Inoue, Chris G. Willcocks",1,0.19607843137254902
"Nicola Gigante, Francesco Leofante, Andrea Micheli",1,0.19607843137254902
"S. Akshay, A. R. Balasubramanian, Supratik Chakraborty, Georg Zetzsche",1,0.19607843137254902
"Benjamin Aminof, Giuseppe De Giacomo, Sasha Rubin, Florian Zuleger",1,0.19607843137254902
"Arijit Shaw, Uddalok Sarkar, Kuldeep S. Meel",1,0.19607843137254902
"YANKAI ZENG, ABHIRAMON RAJASEKHARAN, KINJAL BASU, HUADUO WANG, JOAQUÍN ARIAS, GOPAL GUPTA",1,0.19607843137254902
"Gianvincenzo Alfano, Sergio Greco, Cristian Molinaro, Francesco Parisi, Irina Trubitsyna",1,0.19607843137254902
"Lydia Blümel, Matthias Thimm",1,0.19607843137254902
