title,count,percent
Controlled Natural Language Models.,1,0.19607843137254902
Pushing the Boundaries of Tractable Multiperspective Reasoning: A Deduction Calculus for Standpoint EL+.,1,0.19607843137254902
Extended Magic for Negation: Efficient Demand-Driven Evaluation of Stratified Datalog with Precise Complexity Guarantees.,1,0.19607843137254902
Logic Programming and Machine Ethics.,1,0.19607843137254902
Explainable and Trustworthy Traffic Sign Detection for Safe Autonomous Driving: An Inductive Logic Programming Approach.,1,0.19607843137254902
Equilibrium Description Logics: Results on Complexity and Relations to Circumscription.,1,0.19607843137254902
Model Revision of Logical Regulatory Networks Using Logic-Based Tools.,1,0.19607843137254902
A Tool Set for Converting Controlled Natural Languages into AI Formalisms.,1,0.19607843137254902
Logical Lease Litigation: Prolog and LLMs for Rental Law Compliance in New York.,1,0.19607843137254902
A Three-Valued Semantics for Typed Logic Programming.,1,0.19607843137254902
Beyond Traditional Neural Networks: Toward adding Reasoning and Learning Capabilities through Computational Logic Techniques.,1,0.19607843137254902
Less Manual Work for Safety Engineers: Towards an Automated Safety Reasoning with Safety Patterns.,1,0.19607843137254902
Efficient Compliance Computation in Probabilistic Declarative Specifications.,1,0.19607843137254902
Unique Characterisability and Learnability of Temporal Queries Mediated by an Ontology.,1,0.19607843137254902
Operator-Based Semantics for Choice Programs: Is Choosing Losing?,1,0.19607843137254902
Scalable Robotic Intra-Logistics with Answer Set Programming.,1,0.19607843137254902
Semantic Analysis of Assurance Cases using s(CASP).,1,0.19607843137254902
Computational Thinking with Logic Programming.,1,0.19607843137254902
Complexity of Abduction in Łukasiewicz Logic.,1,0.19607843137254902
"Leasing the Cloud-Edge Continuum, à la Carte.",1,0.19607843137254902
A Logic-Based Framework for Database Repairs.,1,0.19607843137254902
Memory Management in Resource-Bounded Agents.,1,0.19607843137254902
Advances in Logic-Based Entity Resolution: Enhancing ASPEN with Local Merges and Optimality Criteria.,1,0.19607843137254902
Modeling Administrative Discretion using Goal-Directed Answer Set Programming.,1,0.19607843137254902
An ASP Multi-Shot Encoding for the Aircraft Routing and Maintenance Planning Problem.,1,0.19607843137254902
From Acceptance to Rejection in Abstract Argumentation.,1,0.19607843137254902
The ASP-based Nurse Scheduling System at the University of Yamanashi Hospital.,1,0.19607843137254902
Controlled Natural Languages for Knowledge Representation and Reasoning.,1,0.19607843137254902
Towards Static Performance Guarantees for Programs with Run-Time Checks.,1,0.19607843137254902
Theory Solving Made Easy with Clingo 5.,1,0.19607843137254902
Explaining Agent Behaviour via Causal Analysis of Mental States.,1,0.19607843137254902
Constraint Programming Algorithms for Route Planning Exploiting Geometrical Information.,1,0.19607843137254902
Search-Guided Generation of Properties for Program Analyzers.,1,0.19607843137254902
Blawx: Web-based User-Friendly Rules as Code.,1,0.19607843137254902
KALM: A Rule-based Approach for Knowledge Authoring and Question Answering.,1,0.19607843137254902
On Strong and Weak Admissibility in Non-Flat Assumption-Based Argumentation.,1,0.19607843137254902
ABA Learning via ASP.,1,0.19607843137254902
"A Gaze into the Internal Logic of Graph Neural Networks, with Logic.",1,0.19607843137254902
A Model-Oriented Approach for Lifting Symmetries in Answer Set Programming.,1,0.19607843137254902
Assessing Drivers&apos; Situation Awareness in Semi-Autonomous Vehicles: ASP based Characterisations of Driving Dynamics for Modelling Scene Interpretation and Projection.,1,0.19607843137254902
Modelling Infectious Disease Dynamics with Probabilistic Logic Programming.,1,0.19607843137254902
Knowledge Base Embeddings: Semantics and Theoretical Properties.,1,0.19607843137254902
Complexity of Weighted First-Order Model Counting in the Two-Variable Fragment with Counting Quantifiers: A Bound to Beat.,1,0.19607843137254902
Top-down Splitting Property for Epistemic Logic Programs.,1,0.19607843137254902
Most General Variant Unifiers.,1,0.19607843137254902
Extending Description Logics with Generic Concepts - the Tale of Two Semantics.,1,0.19607843137254902
An Information-Flow Perspective on Explainability Requirements: Specification and Verification.,1,0.19607843137254902
"Proceedings of the International Conference on Logic Programming 2022 Workshops co-located with the 38th International Conference on Logic Programming (ICLP 2022), Haifa, Israel, July 31st - August 1st, 2022.",1,0.19607843137254902
A Framework for Inconsistency-tolerant Reasoning with Sets of Models.,1,0.19607843137254902
Towards Run-time Checks Simplification via Term Hiding.,1,0.19607843137254902
Modeling Clique Coloring via ASP(Q).,1,0.19607843137254902
Research Summary: Explainable Artificial Intelligence in Answer Set Programming and Machine Learning.,1,0.19607843137254902
"Front Matter, Table of Contents, Preface, List of Authors.",1,0.19607843137254902
Interpretable Hybrid Machine Learning Models Using FOLD-R++ and Answer Set Programming.,1,0.19607843137254902
Distance-Restricted Explanations: Theoretical Underpinnings &amp; Efficient Implementation.,1,0.19607843137254902
A System for Explainable Answer Set Programming.,1,0.19607843137254902
Modelling Human Mental-States in an Action Language following the Theory of Planned Behavior.,1,0.19607843137254902
Grounding Rule-Based Argumentation Using Datalog.,1,0.19607843137254902
On the Complexity and Properties of Preferential Propositional Dependence Logic.,1,0.19607843137254902
Generating Concurrent Programs From Sequential Data Structure Knowledge Using Answer Set Programming.,1,0.19607843137254902
Automated Theorem Proving for Prolog Verification.,1,0.19607843137254902
Actual Causality in Contextual Abduction.,1,0.19607843137254902
Understanding ProbLog as Probabilistic Argumentation.,1,0.19607843137254902
Faithful Differentiable Reasoning with Reshuffled Region-based Embeddings.,1,0.19607843137254902
Action Language mA* with Higher-Order Action Observability.,1,0.19607843137254902
Dynamic Epistemic Logic with ASP Updates: Application to Conditional Planning.,1,0.19607843137254902
Using Ontology to Analyze Sentiment of Comments on Vietnamese Social Media.,1,0.19607843137254902
Generalizing Level Ranking Constraints for Monotone and Convex Aggregates.,1,0.19607843137254902
A framework for Conditional Reasoning in Answer Set Programming.,1,0.19607843137254902
LP2PB: Translating Answer Set Programs into Pseudo-Boolean Theories.,1,0.19607843137254902
Enhancing Compilation-based ASP Solving.,1,0.19607843137254902
Quantified Constraint Handling Rules.,1,0.19607843137254902
MASP-Reduce: A Proposal for Distributed Computation of Stable Models.,1,0.19607843137254902
Embedding s(CASP) in Prolog.,1,0.19607843137254902
Learning Robust Reward Machines from Noisy Labels.,1,0.19607843137254902
Strong Equivalence for LPMLN Programs.,1,0.19607843137254902
A Dataset of Contractual Events in Court Decisions.,1,0.19607843137254902
Modeling and Solving Graph Synthesis Problems Using SAT-Encoded Reachability Constraints in Picat.,1,0.19607843137254902
SMT-Based Constraint Answer Set Solver EZSMT (System Description).,1,0.19607843137254902
A Speech about Generative Datalog and Non-measurable Sets.,1,0.19607843137254902
Knowledge Graphs &amp; Reasoning in Concert: Automating Regulation in Corporate Economics.,1,0.19607843137254902
Copredication and Ontological Mutability.,1,0.19607843137254902
Fitting Ontologies and Constraints to Relational Structures.,1,0.19607843137254902
"Translating P-log, LPMLN, LPOD, and CR-Prolog2 into Standard Answer Set Programs.",1,0.19607843137254902
Property Directed Reachability for Planning Revisited.,1,0.19607843137254902
Abstractions of Queries in Ontology-Based Data Access.,1,0.19607843137254902
Mutex Graphs and Multicliques: Reducing Grounding Size for Planning.,1,0.19607843137254902
Grounded Fixpoints and Active Integrity Constraints.,1,0.19607843137254902
Computing H-Partitions in ASP and Datalog.,1,0.19607843137254902
Mathematical Foundations for Joining Only Knowing and Common Knowledge.,1,0.19607843137254902
A Normative Model of Explanation for Binary Classification Legal AI and Its Implementation on Causal Explanations of Answer Set Programming.,1,0.19607843137254902
Solving Assembly Line Workload Smoothing Problem via Answer Set Programming.,1,0.19607843137254902
Extending Answer Set Programs with Neural Networks.,1,0.19607843137254902
"A Singly Exponential Transformation of LTL[X, F] into Pure Past LTL.",1,0.19607843137254902
An Epistemic Theory of Deductive Arguments.,1,0.19607843137254902
Statistical Syllogistic Tableaux.,1,0.19607843137254902
Empowering Public Interest Communication with Argumentation - Project Report (short paper).,1,0.19607843137254902
Hybrid Answer Set Programming: Foundations and Applications.,1,0.19607843137254902
Natlog: Embedding Logic Programming into the Python Deep-Learning Ecosystem.,1,0.19607843137254902
probKanren: A Simple Probabilistic Extension for microKanren.,1,0.19607843137254902
A Brief Discussion about the Credal Semantics for Probabilistic Answer Set Programs.,1,0.19607843137254902
Inductive Learning of Declarative Domain-Specific Heuristics for ASP.,1,0.19607843137254902
Qiana: A First-Order Formalism to Quantify over Contexts and Formulas.,1,0.19607843137254902
On Verifying and Generating Robust Plans for Planning Tasks with Exogenous Events.,1,0.19607843137254902
Probabilistic Declarative Process Mining.,1,0.19607843137254902
Revisiting Inferential Benchmarks for Knowledge Graph Completion.,1,0.19607843137254902
Platform for Introducing Logic Programming in Bulgarian Secondary Schools - IDEAS (Intelligent Data Educational Analysis System).,1,0.19607843137254902
Automated Planning with Ontologies Under Coherence Update Semantics.,1,0.19607843137254902
Blending Grounding and Compilation for Efficient ASP Solving.,1,0.19607843137254902
Quantitative and Stream Extensions of Answer Set Programming.,1,0.19607843137254902
Preference-Based Abstract Argumentation for Case-Based Reasoning.,1,0.19607843137254902
exp(ASPc) : Explaining ASP Programs with Choice Atoms and Constraint Rules.,1,0.19607843137254902
Symmetries and Expressive Requirements for Learning General Policies.,1,0.19607843137254902
Routing and Scheduling in different ways: Abridged Preliminary Report.,1,0.19607843137254902
Advancing Interactive Explainable AI via Belief Change Theory.,1,0.19607843137254902
Inconsistency Handling in Prioritized Databases with Universal Constraints: Complexity Analysis and Links with Active Integrity Constraints.,1,0.19607843137254902
Tabling Optimization for Contextual Abduction.,1,0.19607843137254902
Formally Explaining Decision Tree Models with Answer Set Programming.,1,0.19607843137254902
On Feasibility of Declarative Diagnosis.,1,0.19607843137254902
Learning ASP Domain-specific Heuristics using Transformers.,1,0.19607843137254902
// Efficient Declarative Solutions in Picat for Optimal Multi-Agent Pathfinding.,1,0.19607843137254902
Tree-Like Justification Systems are Consistent.,1,0.19607843137254902
Depth-Bounded Epistemic Planning.,1,0.19607843137254902
Link Prediction in Knowledge Graphs with Probabilistic Logic Programming: Work in Progress.,1,0.19607843137254902
Nemo: First Glimpse of a New Rule Engine.,1,0.19607843137254902
"Proceedings 39th International Conference on Logic Programming, ICLP 2023, Imperial College London, UK, 9th July 2023 - 15th July 2023.",1,0.19607843137254902
A Low-Level Index for Distributed Logic Programming.,1,0.19607843137254902
Learning and Contesting Assumption-based Argumentation Frameworks (Invited Talk).,1,0.19607843137254902
Imperative Program Synthesis from Answer Set Programs.,1,0.19607843137254902
Generating Local Search Neighborhood with Synthesized Logic Programs.,1,0.19607843137254902
A Reduct-based Approach to Skeptical Preferred Reasoning in Abstract Argumentation.,1,0.19607843137254902
"On Conflict-free Labellings - Realizability, Construction and Patterns of Redundancy.",1,0.19607843137254902
LP-LM: No Hallucinations in Question Answering with Logic Programming.,1,0.19607843137254902
Order-Sorted Intensional Logic: Expressing Subtyping Polymorphism with Typing Assertions and Quantification over Concepts.,1,0.19607843137254902
Optimisation and Approximation in Abstract Argumentation: The Case of Admissibility.,1,0.19607843137254902
A Logic-based Multi-agent System for Ethical Monitoring and Evaluation of Dialogues.,1,0.19607843137254902
"Strategy Logic, Imperfect Information, and Hyperproperties.",1,0.19607843137254902
Halting Recurrent GNNs and the Graded mu-Calculus.,1,0.19607843137254902
Constrained Default Logic Programming.,1,0.19607843137254902
On the Potential of CLIP for Compositional Logical Reasoning.,1,0.19607843137254902
Integration of Logical English and s(CASP).,1,0.19607843137254902
Iterative ASP Pipelines: Enhancements for Robots Playing Mobile Games.,1,0.19607843137254902
On the Translation of ASP Rules to (Controlled) Natural Language Sentences.,1,0.19607843137254902
A Methodology for Incompleteness-Tolerant and Modular Gradual Semantics for Argumentative Statement Graphs.,1,0.19607843137254902
Gradient-Based Supported Model Computation in Vector Spaces.,1,0.19607843137254902
Abstraction in Assumption-based Argumentation.,1,0.19607843137254902
Model Checking Linear Temporal Logic with Standpoint Modalities.,1,0.19607843137254902
Communication with Individuals with Disabilities and the Role of LLMs: Progress Report.,1,0.19607843137254902
A Coq Formalization of Unification Modulo Exclusive-Or.,1,0.19607843137254902
Axiomatic Characterisations of Argumentation Semantics.,1,0.19607843137254902
From Infinite to Finite Traces and Back: Linear Temporal Logic in Sequential Decision Making.,1,0.19607843137254902
Temporal Conditional Reasoning with Weighted Knowledge Bases.,1,0.19607843137254902
Reliable Natural Language Understanding with Large Language Models and Answer Set Programming.,1,0.19607843137254902
Neuro-Symbolic Contrastive Learning for Cross-domain Inference.,1,0.19607843137254902
Counterfactual Scenarios for Automated Planning.,1,0.19607843137254902
Presburger Functional Synthesis: Complexity and Tractable Normal Forms.,1,0.19607843137254902
Justifications and Blocking Sets in a Rule-Based Answer Set Computation.,1,0.19607843137254902
Proper Linear-time Specifications of Environment Behaviors in Nondeterministic Planning and Reactive Synthesis.,1,0.19607843137254902
A Fixpoint Characterization of Three-Valued Disjunctive Hybrid MKNF Knowledge Bases.,1,0.19607843137254902
Efficient Volume Computation for SMT Formulas.,1,0.19607843137254902
Extended Abstract: A Reliable Common-Sense Reasoning Socialbot Built Using LLMs and Goal-Directed ASP.,1,0.19607843137254902
Extending Abstract Argumentation Frameworks with Knowledge Bases.,1,0.19607843137254902
On LLM-generated Logic Programs and their Inference Execution Methods.,1,0.19607843137254902
Modular Stochastic Rewritable Petri Nets.,1,0.19607843137254902
Regular Typed Unification.,1,0.19607843137254902
Approximating Weakly Preferred Semantics in Abstract Argumentation through Vacuous Reduct Semantics.,1,0.19607843137254902
